Deep_House,Tropical_House,Progressive_House,Bigroom_House,Bass_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Electro_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Full_On_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Breaks,Jungle,Hybrid_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Jazz_Hop,Ambient,Chillout,Downtempo,Electronica,IDM,Indie_Dance,Brazilian_Bass,Carnival
29473799,414980898,539982466,35040267,556369964,1455343257,489302047,863487503,2068030398,26945515,1424392533,502238642,1392278452,2043038584,471968393,1879620079,1340473320,1398743867,1451853471,1372614778,1356081868,27400631,1378245019,864420489,1944145620,502357489,1368130332,1872796818,1331498589,2057287687,1308856982,1382985314,1901939375,1866454436,1393550671,1342743826,2106581740,1887908827,2026107897,2026284137,1297747795,1843875794,1395678593,571336386,454966533,479979087,28268032,500392750,30482609,1961922079,514053623,1354059846,866173606,550172515,1320933732,473817894,1813067444,2121956915,1984868575,41667975,1415345517,25545181,1379931227,863554384,536622585
1389011013,418603621,553803803,27817371,1967058133,1430421242,33471677,1473273183,517527016,29490363,1361757120,1950943423,36095200,1490302865,509512579,1359940615,573210925,1418806278,1870546189,1483968873,500019581,1422241747,509313964,572847560,27157958,538795126,1439177685,1833877591,1892499640,2076148045,546540288,1325094828,507557376,1397664748,2135673524,1353163522,1316979421,862100907,1479677966,2071425502,2127892736,1313403185,5088112,482636791,462686259,1301573037,426850955,1427340769,1888184301,1826294724,2122840023,564095078,1414287347,399354435,1371881036,1385676183,22635881,1835410777,33495386,28115742,1376819590,16740957,2002607402,1813901283,493041493
1467854734,418603620,1350429805,406096625,543968486,1958557336,1445958642,405372326,862544129,1369815430,1951661683,1974341886,34324003,1394983759,458238679,1337320866,573946597,1394851806,2003982124,1297742893,1352219366,1427384770,1301573502,511440499,1445777511,411314370,1372485963,1952322488,1982854046,2076026648,548550302,2059107105,421160895,1404416414,28085663,428116993,2144328556,1921190740,1814281440,2056109256,1448851571,1351743160,26796635,1917351299,1337495544,530834728,1887287823,1370478629,26391204,1888667100,28126568,2077675206,2059589842,481058363,1390225884,413077256,1844668201,1426965774,408277206,2008834902,1299912975,1181813,2080393589,1474419781,1313327258
563782874,1316562031,1400357237,1842752413,407889391,404182478,456185220,486814498,557369990,441612601,1912386393,1333233235,407889391,1388693367,515455079,1320739320,2071565491,1406147225,1918778464,1463340119,1332126355,1397440852,1398976314,1341922601,406347112,1875395329,1439318990,1847527833,1399643624,552173516,1837975671,1415347933,1844630305,1331529103,1388060099,1440286404,2078524910,1933005011,1831946513,1439310415,489970171,1350506957,1944181514,431080708,529823683,1449881667,429482303,503020190,1475525839,2148539425,1819004031,1954223500,1326260959,1335797491,404783011,419594230,27722425,1358165592,2128334199,37211365,2045588774,16296056,1947010958,862241120,1387035587
2021515542,479219394,1403646174,1830222877,1329301194,407679390,1317081993,1378937717,1340727413,1439530167,1390299193,546557936,566443034,2048155008,29808208,1396394319,1323272649,1325337661,1318253925,1483970118,1475667797,1344510322,509726961,1361962560,39443978,1920782277,1416552706,1848695357,1946841539,1334578990,1380064572,1884021373,1392417016,555725298,1417666601,1498914604,1333340621,1465383614,2141997454,1443015455,29374710,531190242,1298041393,1398834475,456185086,1845452965,2047877411,1492881392,485964737,1460063425,17229105,22768248,2014704921,439911157,425137586,412187900,1788804,1400998704,28222659,28734978,28647959,1318048972,1379930975,1306068438,2083769011
1315443529,33705488,1304568316,32320336,558219083,2068900903,1306561761,1318206261,487379080,2041116169,2122888160,461080054,29807512,1376296138,1323757496,1351415687,1358295215,507936404,1347851331,1427025631,1373291814,4198582,1456216703,536570114,473740295,1367504315,1932427000,1859381980,1334328827,1891196157,1330237179,1345461713,1997170101,496382419,1999155522,1983829489,864099723,36190194,1876357147,1351211677,1379829190,1383324768,28524327,410925041,479938023,506473543,29755471,1461400040,452608044,1813000786,514054603,1868338367,1322376170,403012573,27503000,404784801,455869,1359210561,437856402,1875398476,1811941562,1404637618,2023316865,1368188377,1300157394
1337121416,402070863,2029204316,1337164978,1450952662,1424945204,1454322667,1334923582,1345119167,1991517369,1377947073,1361335790,1325166886,1381714794,1458328895,1437149697,1407536381,2099829495,465920787,1296857411,1301572199,3096576,475072498,1426265410,445702283,1419425343,1416359766,1846229964,488577911,1955113407,1296945732,1961485827,1398241183,38679138,1878167729,1369878441,557583239,1846299464,1857040687,1368695158,548696266,1476667693,1303019439,1293951030,541499408,504909353,28268041,516196642,1902538213,21165917,1493262442,1368694559,2074323671,32408429,406072801,1972966783,22644323,1470388292,408532340,1434092182,1353067288,1368835066,1307319518,1342728168,1362834854
4198582,1346788671,433223928,1419920257,518896884,2077480967,447079390,1340506946,1312481578,865021670,1376819099,862963212,493285619,2026667333,2511826,1432665890,1839468582,506373927,1403695598,488153629,469141477,1386967038,1297747812,554242274,428095508,1382270108,1348926978,493041736,1393598947,1393315917,524463344,495124078,411236331,1918503535,1377280367,1394167189,1494083545,549321169,1965537982,2025337915,1393973416,2065862461,1303019438,32358384,450048019,1426965545,497755912,503123040,1958760305,1987140328,1480260725,1418400942,1334036210,1335794851,26364019,32450288,20563380,1474302216,1830226296,2046328480,1345336593,1309814226,1923458778,1456486314,1304510253
469073045,413834544,41672547,1897605177,36024092,1396301096,32785187,1380070374,531051236,1391389771,2042272590,407450729,1964126731,26251499,517598537,1320098137,574190606,1398711087,1857370548,27776896,1323436108,1399979212,1348712650,524985334,1350717201,572847635,1438538801,1299550509,1409825370,1336999072,1401016511,1419920316,1419650623,1911640932,1352113511,1819811129,1383736592,1363342114,1907388274,2135284468,1418112936,1348703696,1983555078,407677633,425137638,1996473754,1397049982,862129453,487527822,1459841544,2073894655,2017420239,2071357550,1355182059,409646214,28644866,357006,1437152286,408055191,1808923956,1415346133,28805131,1477577514,443292138,522741973
1360879899,862206615,28050998,34999434,473940970,1415736290,1497729606,543558822,502238152,472948174,1442664407,1389165373,1344790259,1389358819,424264683,1343981717,513938898,574186595,2075688991,1331063475,1352941867,27539179,1325896567,1457902784,1401325508,503568434,1447101971,1303019135,1422974834,1382271566,1365387943,1904205601,505437123,530995352,1990484352,1970633965,2088391802,484314490,1861861935,548651059,1346104118,1379703611,449577854,1429954486,1456132110,2069886643,573670013,1337210729,1848010364,1977415665,1833948992,1830611112,1351219053,1919663890,419594457,541962915,1788468,1930147437,1940247250,36190146,1339332034,28172734,2008720678,1400227557,1321740060
1359261073,1431950435,33359040,1895968302,408772573,1419180545,408772599,493551036,31246671,1464135287,1855070523,488641295,471374276,1444333266,36492683,1392460060,1967224486,550610272,1824869673,517566377,1358188707,1346859780,503206437,1365387223,5088185,440101404,1401909172,1325896360,1394329805,1394746651,1495460669,1316546813,28820545,1423363608,1375865550,1424197390,1462537832,530995594,573582049,1368130149,1923069924,1457345033,2001328102,1300565414,422419106,573900186,1399947033,28383752,2053413908,2055595816,2031077669,1980083690,1375927430,1439300945,1908201096,545589200,4899008,1963389655,408522370,1924552463,1386949272,1330634642,2065057047,1333786950,475264182
26258098,466332571,1360759009,1365657775,29128429,1459024792,1351655603,1380121010,494388015,1402812696,1445684289,32717299,1295484707,1430572444,412175349,1336866755,1844440579,1353120360,1443264626,1332423591,1461661820,1317278853,479223632,1415775052,1392986509,538795106,1359980842,1429493369,27851199,1361143666,1352111979,1392441321,1852439002,536823662,1845983122,2080515380,1373153863,2011812939,2125371348,1928359964,504265342,1311390590,1822466288,1377981169,1301861959,1446985047,521992081,1435902666,487527827,1892288159,2045093294,26974087,1449535960,1856761383,571339581,26192861,27681765,1401386239,34040231,29848786,1334405215,26521099,1405982470,1317271395,1326260959
1490834806,418603845,555172809,28252004,1370139988,406716637,1461666380,1433458564,516612081,448916095,1404179179,862597737,473817164,1913750614,1813836627,1859970139,1463014348,556363846,1938159766,26327846,573999920,1413061074,1316687426,572847544,411314062,404182475,1392094547,1487496833,495052566,1294766256,504492145,1372563358,463643476,538814522,1982964398,2105657685,1399042644,573518552,1478054730,1375725502,28859412,1823380663,1946983525,557579074,1429601884,1983382535,1334206874,26552656,1927605772,2089173074,1915378385,2041006586,1323498037,400579064,447926735,512377271,405485935,1401465911,28979378,16846105,1362781625,21886214,1937521743,1406749315,1867256632
2059138889,35345694,566442034,465675733,1380428056,1419571215,404184296,1348553537,1345654442,1387134730,1822764874,518900691,417250045,1388678654,405612296,1371700202,1913688006,1397583358,1824763542,4236712,549411341,1805459505,1390430227,524152929,29531143,1931309376,1363861111,1905188435,1399629563,1416700590,504396890,1428740162,435306394,1500686568,31527475,1386326495,1917263175,1450893384,1871153143,1939949035,1884547316,2062934254,1636497,2000622357,425298754,534263541,2038529851,1368210003,452814430,1989342458,1318220656,1397049780,2133803539,550172537,1909726762,408055715,531051103,1379969644,23202830,33252483,1979069524,17145286,2072244257,1300604586,412902548
2026125206,34923528,411500716,1892169774,468878104,1327875662,1463532611,1453934769,1373124179,1900670159,1889876543,2022903364,1493257164,1388693426,573874895,1351253332,1810234483,1886550564,1843479844,1914686237,1347618467,1302366207,1355089374,1362302879,1946517376,1398241038,1885026732,1442536923,1404625810,1368502376,544934697,1376741911,1867366006,1402642116,2096276726,514546540,1462896249,29483453,1883344612,1923069315,1822384880,1400047864,1493285302,414979050,435289279,1418519811,1478290767,1335887932,1880203052,2048499239,493551056,1967866546,1814086559,32408489,28477638,464373277,5360149,1416678675,411315025,31997921,1415346129,1338910561,26367843,1478140344,412327973
1803705208,33789789,561072023,28850560,1462514227,1885074733,1414357990,518092122,501214034,29490360,2014347713,510030820,2090112661,29427522,502820853,1331248906,1892237250,1352104760,1903517603,28344478,1352831074,26932705,1451464342,487192646,19217345,2027276273,1924700941,1297742607,552184150,1422512678,571939863,2013390702,1336344891,1418319778,1418540974,1483495572,1422606666,1912836151,1892157181,1369545572,548696267,1917350657,17663062,1901296234,1369618793,508923385,1948194958,1333384736,490637564,1882820914,1320739323,1357565473,2015525940,1305364573,1454617523,26280122,3234776,1931423065,41650938,528273535,1987982062,1299106151,2120323572,865101315,419646908
2020438982,35345678,1368975958,475072054,1361324542,2089716173,865021274,1492478388,1451735442,2083675028,1437150742,1314781690,1355150481,1434003544,30496870,1390209468,573937084,561503300,1824869670,1365872929,1392759415,1403689462,496869454,1370610847,442867189,28561731,1926907294,1813999272,1331472068,1407247124,548060435,1361144786,1896049882,1996251169,1927280708,2059788433,1944531073,1301861954,2132702500,1410653361,1301574046,1466155095,1409246610,419254691,470547657,1925481340,1452595901,430043087,446875010,27437007,1963660582,1882566355,2038056705,420500342,3943780,458496763,36025351,1973157872,432698688,1837955411,1807051195,1386448926,1882885309,1302108285,1331056753
1314726252,477742555,508809928,495054240,1954873337,1842794522,1347139454,1444354145,515454220,1399010151,2031312911,518904870,534065510,1844366144,494410439,1399885221,1323270763,507936408,1439376900,1461930029,864639521,1395312905,1380255904,1345916324,409031213,428375364,1480239328,1485467863,1329300428,1890004388,1419725889,1294843176,1398600949,467595513,1331045562,1378886393,520277112,1435897501,1815263811,1364531451,1334327113,1907745371,1471431909,27152621,471761315,1316744528,1427933119,27884300,2060797664,1912576915,519193691,2057353799,2017985473,419115203,421423546,420500848,26082897,1311053115,1947340762,5086303,2127017833,1407910266,1888702346,562393132,563436357
1346218742,30854833,1303026426,511921204,2046969047,1409072463,1374602603,1879644106,406737882,1422116304,1481437663,1439028627,2046969047,1986550655,461518864,1321923486,542152322,1407535810,572368614,547034478,1305366678,539389267,1374973471,1850028848,525240787,1922678986,1473986331,2052450321,1353121562,865813017,1345487788,2084417139,519922130,495210141,1991063165,862734558,2081437720,470573971,1971329436,2076980267,1368563822,1318154267,1830908311,28668206,475264186,1424325175,1353357695,1342790825,2100790696,1871438094,1468355433,1361736009,2053628259,518904456,1490847359,1347240280,4909213,1815858865,408532614,407002480,1895387567,19165688,1952430551,1301010636,546723114
559995876,36924181,422977864,1818066279,467164710,2057746257,428116471,1989099880,464647631,404784015,1384560528,453491413,464674508,1401000933,427546561,1464333209,1803442806,1389368230,506047035,1450688204,1355249397,546540773,1421053322,1320544645,1297747972,1414921166,1863164523,1336871673,1404597423,2012171319,1407503490,1371893804,1490923004,1408797739,1375865547,2132201054,1418381609,1853470352,1971329638,2106329654,32157584,1923165939,523045032,28787361,523042017,1952791656,1385489865,436487225,559501335,26678509,420154230,1497686836,1463135077,522628769,478161012,28296274,22716513,1346111297,407889678,475176273,1398698158,1338911561,1463070802,1303305006,1303019683
1403045014,35283459,1373212407,557584485,1320097302,1445433087,1371508051,487192625,1902442079,1363178113,1379386731,507532155,33471648,2044264273,424264667,862099791,1407519983,865491451,1398542362,573901019,1353657159,26553260,1445778647,1810340042,410518064,1410906493,1388547033,1301575203,1930235515,1485066954,1391209066,1341511504,1839208019,556011164,1396815087,1940119948,1329900090,1489265170,1823486575,1436755218,1494993632,1400047870,1871695578,34834739,427542371,571069011,1488635920,1492074417,487527844,3643355,500684830,1984586531,2026706024,403136496,33579249,1374911111,1364369212,1964257598,2044853101,29715048,1362781628,25749056,1399789932,29709407,502709939
1417113869,411315579,2703690,2017704672,1935326446,1449295448,30251202,1813983140,1301782692,1355679182,1415508102,1415476175,862318369,1389068367,2010275400,1358667631,862937899,548573838,1427335408,1307621783,1302090132,1440231647,1356433573,1476307234,1336866053,1837252325,1405064056,1296539222,1846151648,2053798412,571942133,1320076373,2053183697,508014181,1378411488,1419640545,1381084455,1863570952,2053318701,1385175618,1351603334,1306162381,16945120,522511218,501326065,1406286244,568039357,1941308904,24530540,1304820647,1309543347,2063748377,2053250223,1848562932,404783302,400875180,35470660,1401467781,1983245348,1395951890,1447628390,28146270,2011270830,1302008682,1326037575
1418384306,405377682,1368123801,26065033,413812856,2090750588,1488600160,1460070735,2042369162,507795071,1450672213,2119043735,1336864029,1424843385,28911956,1381922901,1366232955,573955573,1979418206,2001377276,1298612037,1333284238,1386634136,531040750,26904625,1395090364,1390012991,1866336202,1329300426,1394746683,1429114660,1997694715,1404713558,1460071522,29345603,28972164,2133691367,34014808,1964507937,1322200900,1336864296,1445048459,19089813,447076389,475899106,1459582656,518092364,1385635476,2087151115,32035941,1335619432,1465292122,1436634329,36308926,36871695,449578416,26111934,1371703532,34468136,31426929,26159279,1356313316,2078782065,1300603723,547415294
1928850416,2033309006,1395759595,1297743186,2050533350,1839078778,475264039,1404879065,1401671642,1401482851,1493313634,1380905152,441491871,1814121371,485347864,1338619265,1411227657,1399962015,520461037,573919193,1325128501,487028037,421423830,494858786,33761052,507065241,1446857083,1831518723,1469884629,566443457,2052094912,862084999,26356795,417247358,16146751,1429125751,1992931543,1982029264,1365158761,1359854962,523251551,1432517217,27557999,460336065,471466075,1356899428,1313040575,26250878,29457658,18949455,1826892046,574207514,1851566716,409646937,33737026,429210312,1344768803,1978074601,41633311,448742203,1815248000,1424651301,1465293101,1420611674,1491135588
1418117007,31245910,1322779867,1317370828,453463532,1408526496,479028042,477936172,2026654570,1481077417,1378926506,515223310,28411393,1939814542,424262729,1352968653,1382980050,1368831933,1390072118,1426437827,1842730531,1318621362,1451729924,1310890503,28017197,1437260043,1987210988,1837874483,1471538967,1461640651,1298291889,569350243,1985391416,417247374,1990911757,1969679177,1951954006,1431057281,1956541606,1903478112,1917161325,1936148696,1318174617,1347240281,427542098,2036195586,543501193,1466488606,22983085,3643349,2017719200,2057353527,2077950259,33255621,1358554686,469073576,1788780,1397050551,1940225890,16957744,1430606996,27521414,1923454859,1887437340,1356511943
26446857,422094752,1417621463,404784332,1373129932,1819813578,1373113908,2005286635,26455400,1373786558,1415566643,536623833,1309903175,547976491,441576752,1337670819,1394377102,1309303427,1973781025,28007523,1401728325,508072448,512528703,1459551645,1472226685,1981546537,1358028056,502346557,488577914,2093481254,1821531617,1303038870,1389940977,1499351643,478203051,1381588044,1418205389,1946089736,1410779246,2059120077,1381583434,1306990146,28070967,428116474,486194576,509311637,472944208,26177016,1451251338,27596200,1451622721,1965483798,1363295995,1856270715,1368712071,1396330093,509311913,1997211296,408532468,1350078222,1500246057,26521108,1395944834,1385991837,518895130
1396055446,33933109,1849250798,29750941,456381015,1413200430,38679662,865021274,2140209585,1382084167,1833079535,508834526,27685324,2026656055,28352754,1310327658,542152319,1399129066,476323328,1466202852,1385128544,1428953024,502228148,1360617308,1928950264,1378073619,1388363741,1394691156,1500102159,1418975043,475277550,1345863619,1391783309,1428728766,1997256977,1325528326,1341520066,1347227968,1860916919,2127892831,534315056,1439386043,5045299,404783276,425137046,1342955267,558247012,447280401,490637458,1405018738,1479418667,3211520,1905528345,1867173572,414979184,30284015,428642980,1974360197,31381563,33705907,1352956713,27942118,1426234228,1474330505,1338634385
1459713253,33504178,1457217799,2022044020,427142763,1419139961,1397992064,1379012026,1872721495,497755643,1399679811,543906886,27939618,1487564783,405566043,1353881005,1394436885,2024713418,1873464358,1425986646,507796049,1313231801,1403528398,1396330177,1457651,1888965828,1436072231,2085306611,1435682234,1899004796,1942659150,34248957,27717394,2012341232,1392759058,1993448807,566443661,1925006272,1832082847,2022755685,462686725,1888006529,1370491089,426026768,574648258,448520368,1861486226,28356125,487527845,26750874,1482331616,26867362,1459248792,507081303,562598159,495220091,26089355,1494981026,5088638,31152600,1328505894,16296070,1988975662,1362593124,865021898
1348081986,34516540,1317368245,535603764,1311345780,1909866155,1449669177,1857257967,1913143938,2140223217,1395534437,1333575398,30031384,1495782831,444759877,1963231500,1458154911,566443115,1403695596,1299081148,1394936760,1441381842,1382535621,1417782016,1363744483,863046298,1479538610,1857700787,1305266171,1830908376,1440291204,1476356567,508437894,543613138,506352108,1365648898,1887414088,2052331548,1813262580,1370852115,425298438,1899824095,26391273,1316974652,862347637,1970779495,479061694,28402465,1429602010,1904275480,1345589750,1467301818,1827571817,423776026,411315355,444269610,446508905,2031591054,2065749244,19612661,1313752589,1397583459,1947009474,1328505817,516610025
1894436325,420125895,573555761,37239001,1474028779,444548972,1353150488,481859110,405599335,32477386,1446839056,512099243,1303019175,1950036102,487210761,1358675244,862427448,529902467,1805316166,550054540,1401516335,1847389523,1297750550,1401905950,27056487,24516196,1914695846,1810067387,1834400100,1367115635,1981539967,1981919530,1886707488,1297553045,494858729,2015213568,1388286227,515453303,1941820725,1360851316,1382531032,1495130631,26796632,543988599,1806725826,539033180,1351913156,28331851,573901104,26678504,1377482735,2063735045,1387555327,1379070124,1475636659,404184308,698346,1454322873,408522600,28383796,424849140,1384052575,1890639285,1460932007,515223803
544709061,405599974,865048343,502263424,1471802641,2137173375,440207414,495220435,1378850084,29490359,1381699554,1333576107,541480299,1487576059,401249633,1403000243,1430252163,1398574593,1388351969,1369975882,2121473169,1484227498,470547486,1396365444,415904189,26668973,1927061107,1436667385,1325206443,1846611573,25749687,557422960,27737066,2104805840,1461668709,1808065328,1336999980,1840461210,2141997450,1353423599,1381365159,1379703612,1479427163,1943832445,481535768,1365158144,548825639,1351913120,1897263220,26939812,1341743456,1875321234,1444307956,404784900,1437509025,428116094,38689056,1368550173,26494482,406346943,2130067858,26394124,1394636677,1313107389,528270310
517565017,33933110,1352748375,32620000,466126677,2142586251,37115855,1320074622,1872721494,1478010726,1419689618,416552052,1440250320,1397641003,426852427,1437150737,1832567367,501074708,1317457433,1404754775,1431580083,1441130770,1396283566,502228672,554307846,1319674226,1406653079,862862015,493166164,2010197706,1352024621,429450172,1840950307,1844284958,27709223,2121832433,1831761213,1396158062,1995843022,1352526199,1361789525,1982024636,1407247786,504016021,427542019,1342785198,1421433120,27995239,1350079382,1456180562,1979242258,2025317879,2050544388,400689496,1427047388,1341923629,407184,1930148056,41633320,34749466,1378849035,1992125994,1426233612,1440622192,1300026887
1340086891,34364292,406072099,1925093010,480531608,1295077845,525241795,503020032,1312890410,1401725898,1416787780,865365176,533943431,1381096807,511921130,1353881000,26458573,1363669429,1465200143,1305284343,1331082930,1418162934,524115807,494407425,28877946,1480537041,1832196261,1402709906,513670513,1315116938,554351104,1397383357,1445976748,511921946,1356743748,1365438118,1299571012,2088391807,2069662890,2132437447,1355267441,516655036,1381723343,1384121773,479408994,1293951989,1928559307,1399423177,1483276104,2063211319,1875656685,1449801765,1353423530,38679425,412175205,411907026,22703935,2023341983,33252375,5066848,1422115288,1404960091,1899824784,1466004781,1315467744
1857675512,2060908984,1395760591,1415751925,28738349,2084290771,460112993,530995778,1902119937,1999427573,1850705128,1461397238,1306497934,1492247205,1341994627,1812392700,1359804059,484351869,1979419222,1882952144,1330192447,1395260523,479223626,479223626,1954755274,1821453211,1973450046,1364342252,509647895,1331529167,864580163,1364107608,1935162161,1304601407,1352111729,2114067542,534542285,1324029115,2019391985,1879720876,544741047,1349132546,26673136,422094989,469073320,2013987925,28268037,1500074866,28036692,1897918672,556207163,1361411561,1398792789,32408431,41644656,463157154,26328092,1428909536,29233003,481859568,1404710038,1318048968,1386424013,1301782704,412951225
543986234,33497955,1989180373,1870865870,864639602,2081579886,573292472,1327977922,549309175,1881992342,1405089019,433223837,26069214,1389231010,29569777,1859969253,27241189,574269790,1886550566,1921377329,1315410273,1413061066,1377331322,1423763826,1350747552,519913510,1820844684,1336856369,1332816627,1891127495,1336996281,553389350,1297572296,1406355936,2129464831,2006383532,1853756534,571336983,1918783733,1445178159,1388799037,516657032,1341508417,1990836,534781642,2030761802,1401654074,1875154025,1486907637,2008370227,1925107948,1309047198,1459248793,1965672360,409060768,36841652,473964497,1430056316,1984731907,1293036,1946288070,27805113,2006850461,1377163095,1296539277
2038488118,1378212531,33497111,36587851,498577674,1461514945,479422845,547976140,552189326,1846942898,1459713253,417833766,34072192,2047896590,32063759,1404826231,1932701640,1360744442,27707612,548843248,1436351120,1858811456,1346931934,507533235,1393559307,1937888842,1425225989,1325898333,568202826,1425985716,538494235,1398019606,1370255025,500412230,1956647003,1405258972,2080030944,1396158063,1822608717,1499029661,562598307,1304813552,18566593,2076980267,503016036,472141846,573979581,440207349,482809452,1886314465,1399064120,2017420240,1369362490,1818369770,41636433,480575095,1377324707,1367114686,507935981,866045312,1461381005,36961512,2079713702,1400087443,1318894177
862100808,406346800,473298819,31912054,489110014,1326162793,1331637548,427142293,1332941652,1395040647,1481437666,456175743,1306498150,1434011291,1293979982,1352968654,26441989,1320073977,1424665818,1406509512,1378173523,18079399,1322436481,477992687,1377318830,1832913356,1382549953,1492160662,1341114289,1433699453,1903409392,1818476344,508231771,554676252,1356073343,28186948,1353374366,409647195,1893505667,1895736373,1381368043,1432517200,1298038360,29399859,400162587,532630270,2114763477,1424487649,487375966,1401263360,1329897776,1857346613,1928643356,29484283,1320932713,456185289,2138930176,1433430870,33166465,417250952,1345879357,1404636906,2062838493,1377164131,491943369
1450742506,33035611,1301928247,1384296697,1331745215,1886243409,1337330649,500684414,1408903268,1446525489,1931037870,554134989,571336327,1950036103,442898982,2047172461,1372891321,529902466,504265195,1803442806,1342760521,546540832,1329126063,1884571098,1361962560,1378670492,1924440931,1365373810,497389833,1405059101,543613703,1401016564,534300812,1442878990,1362834745,1913080452,1390601273,464373640,1893505668,1388112957,493283539,1307484785,27193886,442589314,458238029,1346179050,514610462,1309435663,447079263,1491193657,1296992,2080618353,1448741352,1865566107,405597612,412911243,22821101,574505180,407889852,450048047,1987982065,25545179,2096274492,1327176918,1293921404
2028923970,33495182,1393861454,2042648800,418573020,31971991,29487963,1450157859,1397204571,1301379687,1428852841,1401176483,496870066,1425037533,1456782069,1414301542,1844440581,550230917,1298350278,1905390095,863467610,1467444250,1396920164,503206371,565462617,2305556,1475307247,1875556460,572384859,1928467299,546540794,571883670,1404715379,1864863476,1346037515,1498239897,2144328557,1818998483,1483158317,1381392069,1381365156,557335993,1331158011,1306507909,1393048618,1918475695,475073569,547764285,452814437,2013468129,1373193594,1350095958,1995217185,1318215340,1324572048,26249517,33410324,1309205574,27525352,31526740,1397573785,26978791,1353125244,560935688,493043005
1875418054,33085608,28050994,33991883,401249596,1450122959,1895023911,1500004742,1307894494,1382292010,1362603746,464377262,571338998,1398407076,31514028,1387557914,522631668,2034642503,1456461913,544512143,1410191366,1315467702,1397640129,528272129,1334088313,1407466764,1923311132,1348764478,28424149,1397221813,1403036841,1323820968,507899287,1868358374,524463394,24619806,1828761545,1833362979,1939179330,1480139453,1988615634,1423873730,2010501533,399342398,427542483,2036499798,535303671,1414863745,2038668998,26750888,522510467,29777377,1806772713,440411423,1303027506,451520625,357005,1985170033,2017433325,399410260,479979088,19165632,1937836556,485607247,407459543
1461637574,33419848,1381700138,419115030,34497768,1361195402,1296656213,504685319,28252727,2115473267,1445684288,1356430134,1922670143,1427135449,416424958,1385911443,1488391323,1399286750,1341776469,1425985584,1825109874,1422870834,1298775894,478049069,26657248,1323039697,1426589538,500837115,511920165,1818106921,1394985302,573293439,1390493268,505507004,1880480874,2053744346,1818068025,35755289,1488966500,1311347776,1374259220,1840954920,1496847708,445450617,455502181,1315179736,1928559308,494787296,1351009567,1381520019,1470218793,2001149406,1463134250,32408569,1362030895,449818945,16823553,1391567209,28477908,36841725,1890288236,487587070,1357280390,1478060057,511214136
1447046704,2112085228,1366571868,1432038704,34167223,1454115142,1349213656,1393739419,1996482629,1877685464,1962531198,1445047405,507134010,1324576110,1316547370,1325897606,1819539630,550036958,2053071700,25758077,507010621,1328471133,1455839747,1339988655,507533224,1494993176,1416550875,1870369147,27998641,2057318476,500396218,1345468894,1996350048,571936489,1832777807,448316960,1430096278,1301861949,1496721823,1359075028,1368371828,1824852172,1494131155,571315222,1819252538,1833938973,2044693907,1442354145,1890653947,1887179695,488388332,574834981,2055169487,473573287,400875277,410801641,22778418,1389848823,1985652591,28534092,1388620456,569299576,1461510694,1477872897,1361394261
1854135775,32944631,1395927988,1814140193,442315711,2101118648,506515853,498555728,1813505854,1402816186,1390174248,1336871156,1306156217,2055861365,493330522,1391730998,1413464117,1394555535,1306507924,28039289,1311053113,1450694641,496298424,1317486010,1449433930,1443034057,1905518314,1812999949,502274180,1390938880,1387656807,2039661521,1823408605,1294831130,509106453,2031664765,1876659571,2039078265,2039062109,1370402527,543655500,1967695045,16435056,434550123,1426800008,1945875572,1837711529,1350721791,559502170,1979927636,2022848755,26813348,1371760752,429459236,31517906,1336195964,1788835,863489924,16640067,27808560,1397904828,26394129,2078327178,1963132367,507798041
1430553261,452620853,573502941,543988038,399353840,2019650976,1496847976,1330457535,413812575,1405583584,1363613791,1354531040,449578701,1464841236,1466489541,1361040545,1954067431,1408225093,1476184222,1314457521,1480138927,26553263,489506263,1379028351,406346954,1948477896,1382366517,1842384990,497389834,1433759188,1336999081,1979532740,1448030158,534796363,1496205862,1866098012,1981869062,1970996084,1871155136,491695083,1334296115,1868374132,1834356866,534542429,471566203,1447956388,1303019405,1803441050,452601114,16403788,1500750268,1878688393,1416685529,32408598,416554465,404783376,22821108,1461316830,19064246,2058671585,1359686121,573870736,2039817077,1978855062,1304776650
