Deep_House,Tropical_House,Progressive_House,Bigroom_House,Bass_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Electro_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Full_On_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Breaks,Jungle,Hybrid_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Jazz_Hop,Ambient,Chillout,Downtempo,Electronica,IDM,Indie_Dance,Brazilian_Bass,Carnival
1363650325,1316562031,862977254,31273062,451113692,545916211,476565444,1493290507,513848094,1415337723,1894497710,426027093,554241733,1375290553,535548187,1474549328,1353626399,1501745524,1819689278,1404414556,1977362474,1389358522,1420859828,1479675331,34586415,1895214525,1464616958,1336871673,1956019495,522386397,1303034166,1943279893,1450099440,500041391,16146699,1339293107,1894550477,1396311319,1871153145,2034082449,1356428866,2021115867,1459666860,507794759,557309668,1996471555,481853029,1456595699,2055425989,1951038769,1361542947,2017419539,1368886926,1379083921,34892482,36308517,506092685,1489240491,28131705,1416344989,573168252,1472372278,2044303937,505678066,407459543
1337122036,36587761,508924684,456175892,399353840,1872270253,31090280,1339289420,508441415,2039114224,1437799181,518174495,1353428712,484311350,1470714772,1296721513,1815865137,1961573939,1938159766,1351378772,1305365678,1979504147,544204210,536622584,1397089824,514912219,1341972531,508357314,1405878929,1407247967,38673170,570289736,417247340,1816513807,524463394,1350648900,1955856871,446549369,1498312291,1968251301,1381368046,865798361,5102563,401250394,456175116,1399979093,28268035,1391425427,490637448,1993065278,1833679888,1473878861,1952604704,416892403,1454617523,462686285,1902364502,1928430203,33252459,4329684,1403114935,1483021440,2011265083,538802073,1957319149
2029033281,34916577,1419689621,505451247,1399227890,1487564580,32252796,865813027,1369614394,2019365000,1475265846,1305364165,421148337,406096888,37653962,1937575528,1923305620,574186595,1937222399,501152088,1405441237,17340700,1397640129,424474345,22242235,508989224,1920358007,1348763416,1307107190,1333128476,1371064758,1830869164,1414141881,2032206272,499851484,1344937738,1446768732,2008453447,1864550279,1863429736,548683946,1344292379,1496847708,1364339964,33495768,573168259,1987632816,1374496037,1969957770,18810313,2064885079,1495774968,1905265821,411314069,35283710,1803783534,1834701,1417673038,27605810,403711207,1313752589,26408411,2046344637,865286548,532950357
1929495762,404784522,862977255,1405533410,487190511,1422339779,1312711772,554374568,1315772380,1413102004,1394743760,1348382404,442867197,863515735,37722679,1431705613,1347333472,2032625014,26539702,1365872929,1330192447,1394123097,1404588588,1388316052,1363744483,505449602,1380260756,1421162707,1331501742,1846611573,1457586875,1408141982,573607318,530995331,543968459,1440266429,2089511141,32235119,1939179330,1306507065,557584283,26789378,1306155443,440411849,545655945,1392256994,475073570,574145457,39956007,1867874568,1325672338,1834362716,1419431801,414979963,32477958,464373277,22778418,1457458943,32337010,27940940,1465232529,25545188,1372493056,532950353,436699076
1406003566,2087130312,534065493,32405900,441491027,426027468,1459390049,544000400,515454220,1439530166,1471433875,419549837,546730049,1334297145,1295041332,546724378,1818221533,574259237,1380819689,1417809120,1407706472,1471882417,551548725,1457379130,1350747552,440101427,1809308035,1431932962,1332816629,19781035,1403015291,1416438260,526904317,1908829320,31527477,1980987819,1903409383,31273640,2039107769,1302084128,28859410,553764152,545407073,34229979,411907313,479938237,1483967969,547764288,1971291547,1490097878,1471820987,1296523277,1443283700,1808108843,522529655,495220091,39324836,1860653333,408055755,1837955411,1408900822,19277497,1398407075,545966355,1345504241
570334049,424262879,1352717131,28953276,489110011,1431441603,1336001679,523041024,407677915,1339857148,2065692067,1304602291,1391350966,1448434164,502820853,1922727433,1828010908,1477747390,532950168,543235602,1422560024,28005018,1345600546,526081114,1838707532,1871867638,1385849549,1365373810,1403691859,461124807,1400477053,1303170786,1952791033,1960408150,4468870,26399864,1811155586,1837427965,1496004145,1443015454,2076299097,1426965542,1309198184,865055856,401722064,446874226,553457508,39324730,1327957089,1867224634,2069187243,26453729,1449535960,427373515,501220080,36492667,29563499,1832327029,26202268,493041615,1329665676,1392012605,1911010455,1378237701,1296539277
548823763,424057396,1357567016,1433315277,427542027,2082161062,454231975,1415846454,431259887,571312676,1346713176,1341503046,410801715,528985590,487210756,1322077792,1394851806,1385102543,1437149691,1446187177,549411171,535241942,1424818209,1479267225,1870835811,35617086,1830073807,1952322491,497371141,1382985331,1323820928,570272831,1400732141,1473637295,482809960,1365648898,1450211777,1299563521,1870545991,1423418620,1381365153,1349100161,28474519,1316508299,466126465,1444583721,1928561102,29525419,30854519,511818979,2031077669,1335474894,2079881644,479219404,33522329,412187899,22644325,1409005385,425137077,1460508296,1879816814,443882050,2008371164,500140828,524003224
479938167,475279499,517887082,27951022,439037411,2022415334,1349213656,1303028100,1297875176,1478010726,1376224251,26062309,1307474816,866086115,27555293,1323887149,1839468582,1385633425,1376817011,534728029,553813176,1386891311,1396186453,1315467584,412911575,2005648244,1485017931,1494922500,497371143,1895899940,544330117,1925539931,1389796142,2051844735,525062544,1370620038,1367115519,33111628,1913279812,467590177,493285496,1832637325,19089833,427139917,469073048,514055574,1452598571,1496913725,2066689587,2014146872,1899337000,1368695502,1941082242,409931782,410802694,2089609713,444524962,2071988191,407889199,1808923956,2104210789,987714,1805542045,547826003,466122657
34324004,452620853,1322077791,1954545773,1425031975,2063745915,429450932,1366026447,862098086,1336669945,1850705128,32717299,461811743,1366872653,30512792,1374787715,1415555566,551548524,571339271,862099837,1342760521,26193584,479979893,529824748,1454740570,550704026,1986770934,1883154598,1483918511,408332730,540724975,1379401593,34613708,573601983,1341435534,2005690557,1324254793,494389011,1410778631,2038068681,1377814872,1917349705,17224594,29729121,471374308,1439574019,1355928418,866245915,2053413908,1485359339,1982098954,1444629568,1463134250,425295710,1390225884,432698442,26107935,1494098572,31365831,27641127,424849140,28096586,1394636677,1478408893,422977523
1474621080,469744185,528005877,33875826,413077265,2077855461,484314116,1452607506,520401011,459062474,1356407408,1804277095,1460103906,488267254,28260439,1353881649,534278258,1378989084,1323303301,1330186829,1385117827,1474986276,1406232271,531051600,437292539,1421435367,1872870011,2085306611,2090670685,1303065258,507116122,1479856063,1840954762,1406594227,1367485134,2078358552,1858051718,1886456269,1814085873,1321439928,1988615641,1430203100,444524820,541499418,1323780727,2007604705,501000760,32619149,449577122,1401263379,1453973516,1890148774,1428164268,35288198,475073717,416531760,473964626,1677815,41633317,462895725,1499419113,571340886,2072244257,1450199151,502706997
522510452,1810890940,1445058375,1878901468,427142763,1408542364,543097481,1942728632,422790129,1355679782,1346354406,1329938687,427542253,1388693367,1368891566,1297743929,1426538433,2088076300,1819213390,573900121,1397527095,1441130770,1346931934,554242274,1350717201,1425130425,1395534583,1865244563,1834394555,1394746651,1403699452,1403016715,508698686,1813126542,501983846,1431494369,1333340621,521415476,1410778635,1495466749,2015016039,1457344052,523045032,424477661,36505016,472141844,1307739841,1939484986,1364315725,2008325183,1459950301,2038000064,1396158745,407677200,571340325,32405074,473964497,1860652318,36270025,38019481,22063010,1361987296,1335619433,486837237,489152173
1427329858,32719632,1369354119,1811708601,41672422,1375745751,31090283,1808027589,451703313,1455635447,1962531198,1297742045,423997961,1380057176,424264684,1351254216,865828191,550036957,545935893,1365294999,1403749351,1359049983,1421359066,499793345,1944145620,1923311119,492834200,444665527,511921167,1906348516,1813210166,16505499,1298381530,1462045311,1356722518,1376184782,1835266139,30798965,1343169077,1322200899,1384517361,1377432331,486999832,416552486,1434132021,1857053832,23455973,1459038429,1300105803,1494467220,1301755944,1352986590,1480017381,399353103,35403353,425136676,22778414,1448181408,5085002,2007189191,1404710038,571059080,1498189910,1380022496,1353655216
1309974204,406072247,1316540492,36308726,408772573,1909725801,1425225571,1411691571,1396084457,2041116169,1447012737,1298254873,865021919,1315724767,412175349,1853329328,573937084,1405898358,1297750916,1406565174,496382346,1425212780,1382608710,1813404741,415792860,538795126,1862928036,434974080,1485220378,1894002729,2038861131,459159279,1406686313,1999772784,1388999098,1417271439,27525653,27866317,1859587779,1878918153,513360324,1323370750,1919268716,1397430924,1416483315,2079795946,28591392,1397611668,2038668998,1873736398,2019609559,473426656,1363295995,476254278,419596954,1319120353,456021,1973157872,19064247,29544794,2015416819,995315,2046928419,532777168,1331056755
29718687,419250534,522353153,507134226,495399021,2040332547,493735010,1313036704,409647998,29490356,1381032052,1351763786,1343449029,531842861,1386693530,1325341853,1803442806,1404790353,1887190208,1392915550,28035392,1332392874,1329734037,571338341,1317145937,1842478567,1957806889,1813210132,1967327263,1913200503,546540795,1344617541,1413510894,1389315779,1407712363,1344278028,2049701396,480427427,1990221284,531040125,1356427966,26738452,2001328102,487190526,563249987,2060275581,1837711544,1385633811,452804495,1892123877,1343141600,493041960,1434227203,405377966,521765498,33479944,27707270,1461316817,33252487,1457099566,1404654234,1397584499,2035368015,1433479723,1305367674
1878688392,37211998,549934924,2022044020,442867315,2036173275,468877144,1433603448,515452396,1316563554,1366706696,1448538679,1385097664,1493261467,1477980348,1437149696,1819539629,1394555535,1860513748,1399041873,1356344313,1401018997,1405079151,1377473887,1299609853,412187103,1399275791,507462401,497389835,1968228743,544934697,28381279,1392476622,1457451817,1361345091,503206469,1365157898,492146902,1891397232,1847666204,1381365156,1457628164,26614644,1828761545,574648258,1461554068,28558266,5044318,2044609692,1460063425,1372584167,1432514482,1916774699,399410063,408332713,470736623,1358088603,1490673421,34468138,16640395,2026093077,28146270,1480241001,1302410887,491695940
541511210,29415996,570332060,29393885,543968486,2069116920,567225867,427542115,536623045,1477211952,1833079535,5092108,36664743,1392859562,1441444285,1859970137,1996922343,1325337661,862100817,1440291197,1363669428,26470360,1366713534,1392358697,1305364961,1449185203,1350412111,1832066793,1473517871,1969552414,1404629253,473817133,495111974,1308858175,1365654269,1379048845,1812447643,28439153,1465922618,1937295841,1917506538,1421502049,1459665658,436487805,426027484,1371186222,553452888,28181133,509726906,1866522273,1351907655,1977362473,2044103984,518904456,1321546976,28856305,29181811,29305196,19064250,1837903505,2069187813,1883760751,1481568570,1474336404,1325896796
500019695,35283090,2005068268,436147427,1362752265,28815770,35527151,518092122,1410838577,1366856328,1343981719,1314781690,1304771491,1429115593,1301151843,1932407713,1458154912,1403009899,1842800821,1313804201,563630834,1424375470,1467131879,1452906914,34690053,1433710696,1297742205,1848694395,1345372487,535634420,521418039,1331665592,507010987,547480930,28085668,26230970,1458207545,1813060516,1841995169,534064173,1297750632,1465984913,1496847710,466795198,1299190561,1389369124,518094368,1445326805,2106804932,1904277288,2044198535,1350097412,1936313308,465921593,3943788,448144144,1694112,1410653297,36270032,1359977053,1417673039,1338911560,1882885310,1309813351,534591719
1438100148,430208239,33911635,1461373208,518896884,1939601619,479029150,542445020,862794061,431795829,1373208975,1303237340,33955898,462861267,17829256,1373452123,1846712077,1372082125,476324284,1483970056,1394313609,29541686,1382535621,864547632,417833336,24516186,1947205154,1842075523,497371149,1398601699,454069689,562598160,501568785,1460071522,32348956,1860943585,1365157897,1460831171,1825083159,1391824617,1366922769,1446274724,31830432,34516298,531040373,1367392273,535181526,430043087,1498018353,478633907,1835654530,1820005215,1394595193,476611019,1333360448,1396312529,415593062,1399938266,432698688,35307899,1323566835,1365947906,1958311178,1360784404,515816112
1403056470,34766197,2006910108,1468783692,1474028779,1455989597,412175204,511920185,1319053575,472948165,1407537683,31421309,426026665,2091696084,1383113016,1468652154,496298719,2083837383,436514297,1318500356,507253998,1298841993,1355184550,458725109,1922792239,1920575346,1967249789,1875556460,493166162,30987279,1397641813,1316766643,31883822,1321533237,1393598143,2036741199,399954057,421148374,1871155134,1973130293,1880714168,1919180306,543959919,514543477,1329907913,1874880458,1954897640,865287993,2103742134,1407245706,2028986672,2043074111,1327858048,550172532,563563561,471566015,1788780,1991287701,408055132,1842752165,1850184008,36961512,2055002314,1461159423,1315469347
862683022,402073936,1394740122,1365657775,1465939589,1311347410,1417797971,1853805508,442867410,1369815431,1467854633,34532077,571743683,1359941350,432698740,1376669354,1353880404,507936425,553813176,27776896,504425183,1805280658,1381070372,1462397709,454261532,27210841,1859522940,1421161358,25792411,1393117024,1438062892,1325094829,1440911239,566087848,405242059,1461234878,1381084455,1342935707,1822608721,1419720677,543655498,2086222988,1341508417,399353354,426291343,515392281,1452598569,1309798403,1300045840,1396748362,2020936388,3211500,1860440642,401382427,418603719,29716139,39324845,1961582288,31245322,863487986,1393373154,16613144,1933432035,1474419781,469744048
1389448155,36307370,514121385,31473280,464373200,429450233,35504121,1483864695,35331568,29490362,1346263458,1367136954,1328794172,1446274845,440411531,1332610494,1368791812,511925622,1857370549,1394314396,516365413,1459604544,446512739,573231488,573551487,1415230167,1885026323,471969374,1398031099,1368307467,563818581,1294718461,553363041,561025974,522621313,1390871048,1450894524,1396158062,1821547154,1923069316,1297747796,516657032,1296523319,39449479,490622011,1346179050,558242824,529330856,1496910798,1325862196,1449742136,30431390,2082749142,26527064,407002486,428116094,1354637,1810458264,27651167,492999740,18004020,19612665,1848986415,1301572535,1858042301
1344311168,420134706,568157577,29600050,1346924662,1376047244,405372719,1864405488,503867860,1345285422,1395759088,535603770,562597222,1339810795,2511826,1437149698,513938897,1306507985,483242832,1399041874,1355988844,1474170356,2019230114,864420489,1341710950,1371858152,1447543156,1424559279,2032503544,1321930210,1387656675,1430103328,1396075091,1295932646,1310813465,1893453109,1419348454,2088391805,1814281440,1394330015,1922523064,1982024636,1341508415,458697081,400689302,1345488791,1882523073,465677108,2029338289,21165925,1833948992,1406004230,1933745850,399411051,33856647,28575198,1377324707,1997211297,425298651,404184492,1861049040,1336789990,1917423911,514119261,1293921404
2034125179,35283342,562594032,1352304052,518076051,1489259135,1359136670,1380070374,551337080,1383990861,1444652110,484314714,500684217,1425814897,502885353,546724384,542152321,1398761497,1294879602,1385613617,1338588168,1303247463,496869455,1835347142,2033105658,1846075759,1433818277,1926445514,1908790739,1446277565,493285556,862759112,2046909246,1836535709,28085664,2014470228,1384492893,1917592411,1814530145,498577646,1306497068,1457345033,1354771446,1342695,473829254,1882143747,1418381584,1370484117,552440064,1964380710,1437150743,569568554,1493001810,399954222,31477502,482796528,474484015,1346111297,1447579929,29565671,1345471062,1338911561,2042087034,1477874086,1851922190
419596891,421563197,1903263888,1397050396,862098838,459720239,31835269,865021274,480427312,41672547,1442749297,1321905295,1472767966,1399077822,486068285,1376669353,1819539630,1501745525,1803442452,27521106,2088314334,16729360,1380834260,489506263,443277147,1471439668,1468659490,1860625820,512692381,1394532436,1398825516,1414742884,501467515,569519845,543968470,2044679237,1990362381,1435897501,573261351,492144294,1351603593,571336587,862957458,1443309330,453185943,1298841624,1456126868,1367317798,487527842,1417119794,1418966174,546855541,1470884810,412911545,404783960,427373831,26093076,1954116829,41641408,26159289,1893702985,1313543856,1487201835,1324515024,545590170
561072020,422463992,2029204316,27698901,460099450,1409072463,469243025,1492478388,517527016,1403012639,1849830542,28959111,493551131,27000842,496617966,1373452121,862098819,550036960,562598142,26364607,558147196,495314132,502238223,1339988655,445703296,1488581927,1385614582,1305364270,1331493650,1491427335,1478471327,1428728935,35470286,564021720,1461668709,1974850836,1343449796,1305365344,1844596388,2052299892,1378048816,1430568954,1447645271,436698199,556204229,1806954491,518077420,1381467644,38391535,26783286,1483022184,1884897838,1879761818,26527066,488647554,405377982,29307427,1997211296,408277094,2063719,1329665667,3784966,1318388447,1375542084,524152687
489768157,36308022,1395759600,1371308150,535029678,39443463,31311585,503020032,1347843189,484058225,1878616222,865365176,1468902290,1315724766,535070071,532777239,1388747795,1419843352,1427335408,1331063475,550742524,508102766,1455072138,528116086,31053579,562598106,1988660327,27921112,494489272,536623049,485347038,553308394,2012537477,1871543334,1375868199,27985313,1300565417,470573971,1322057056,571073097,425298441,28001387,1479427163,2010701137,451113177,532630270,1834243319,1434675366,1338700974,1353321427,409931576,1380467600,1463370662,401386271,31861595,473817851,22821113,1967055554,24642429,404783302,1324996178,27939447,1451449837,1400227557,524149254
501214160,34383432,864100632,1419920257,458496122,2052311350,1474577437,486814498,545902707,1376696751,1822764874,467164552,27946723,501220677,414003915,1354675783,1367333969,1398761498,2090120765,28876516,1294879162,1467444250,494645737,1349935078,481535046,413740539,1347090785,1324828021,493166166,1818222072,1875655515,1475643473,1896048785,443875012,1956208959,28186961,1925017432,28751177,1844961076,2071425940,1297747795,865798357,1856083078,545192095,31889765,1400047510,573919093,1916691183,1947309053,21165928,1945508638,27182698,552747423,2039225394,486188068,1394953358,357030,1491163859,436514360,31152600,1312477181,866164028,2077828902,485607247,1361394261
36271221,419250555,572840746,26065033,1297743568,1348578411,421563267,1831401402,487190276,1398934823,1377947073,564415381,507114204,1339750186,28023142,1441048623,1410770626,554384646,1977514185,2001377276,522510433,4474666,488647345,1836911044,1961262375,24516224,1451220771,1477586418,1492305363,1498587284,1304419030,2091367807,1378617855,1991002900,502706912,1422404243,1486646452,2087276773,1816104251,1928359065,1301574044,1857220954,27278152,1990836,451981345,1816915570,477215271,28383752,2046964183,1874088679,1855451234,1313011773,2008518146,1853429688,34057028,41645652,1813067445,1487284544,465261688,29115594,1331277392,1313544101,2079668605,558242574,542445030
402070863,35729084,26630231,1406690591,499275135,1387738134,1479334836,1461585608,485612371,1469542415,2002473138,1359482490,507134023,1385277016,34922110,1376891418,1446905294,574256552,1887308453,1361325055,1338119211,1424880366,1389838307,1440299122,28135324,18098602,1495109530,568254429,488577912,1981444172,544511022,1335446413,1906762238,548825921,1296372577,1405069432,1817299988,1918557248,1812264851,526099041,528272392,1349132546,17224596,445450617,434550871,1293951989,863084739,1818933009,1935740638,1485349814,1296992,1467302225,1462811030,26245613,32405041,1311409703,1788793,1888435338,5118186,1354827128,1436347181,26064586,1340774141,1478140344,528270310
38019610,29422007,28050994,1355583018,404184362,32574479,864417974,1857327952,500684619,571973325,1421516810,477250070,1421174814,1424014675,424264666,2102806906,1908955570,507936430,1824868200,1377870671,569304019,1484227498,1365858568,1380038184,26776993,1413398111,507029719,1835603439,1307106796,483671721,1354405988,1455826924,1997170038,1391247973,1332849399,1376187521,520277112,403012361,1884368957,1350095920,489970184,1350291389,1479427164,1991044,1459697279,2038944205,1299023459,1342790825,496382139,1423146266,1840223657,2005422708,1364256648,540626945,571339581,29600210,1788814,1930148093,465262479,417250724,1501574465,26394125,2048335859,491943298,1296539088
2011078952,421563397,1402812697,34923959,418603391,1394314071,28388439,1814896140,1331075713,1366886893,1423438679,1419658426,423104098,1407702919,424264662,1410011450,862963156,554384647,26816062,1331485821,1449560618,1417683079,558168045,529814773,1298269921,24516193,1987030075,1336689025,1298516834,1390408774,1330237179,1325359239,1449581180,1310900673,1380451038,1442893617,1397502846,1331711868,1913278846,526468447,425298439,540278298,19089823,471374237,451502236,1952791656,1859542308,1416371658,2054401047,1987140328,1486231438,484058114,1814086559,434871166,549435686,460298273,475277385,1975550850,30398471,1446772270,1807051195,571059077,1915030552,1347448399,571069096
442315717,420125900,1318718997,30798097,409931572,1322141376,1362251515,487375361,1482437478,448916095,1481442131,1376905012,1401863393,1345463350,26491753,1450796371,1402448332,2038033886,1375563357,28336412,552398592,4474770,1415570438,498321319,1388511360,511181532,1413952779,1894353315,27993647,1901777780,1465373836,508873956,534968015,1833866882,535406065,1349479449,436487803,1311091060,1496004146,1441130792,1988615638,1331318670,1353305080,1324013209,451521430,1389369117,1957633194,26313128,1364315726,2008326914,488388333,1849935467,1347236910,412187646,34167133,29037183,4299281,1974360197,408532603,1857840054,1811941565,21886214,1467138078,866084431,571338562
863924784,471969020,1944723954,30706029,38019659,1415348657,550233019,420134377,1357942865,1489635001,1366606419,518887030,417250045,2098433278,412902394,36668412,1309243564,1483117244,1404413006,516242207,1385128544,1410758944,1408983940,1428179341,450222400,41630360,1350121255,1432287897,500527332,484924192,1309796096,1316563271,1293951923,1303154243,1377199773,1926959476,1910447242,556204230,1488966502,1395750736,1923069928,1834410631,472137941,557583073,469272977,550068569,1998778483,516196643,452601115,21165918,1879815299,546855546,1470703678,481058363,1432728133,458995173,557396676,1359210561,27840371,28918322,1832309173,1330634646,1932830427,1492828977,444524118
1443869403,2075006459,1323969968,28306798,404184296,1441130266,479422845,1821148919,1340727413,1835753489,1408046110,862098862,1317494886,1444757411,1323757496,1311132036,1305913086,1407993440,862102690,1898383572,1814095628,493041725,500686948,493042400,428116327,1817485241,1302084330,1384277526,1841710787,1451170831,1892157234,1401181386,2046628982,862086071,543968458,1901241527,1896446837,530995594,1824169768,529824585,1407560848,1406232269,1488458014,406716306,1397701761,1322208234,2017225540,432792288,1895791277,16403777,1329310106,1457798429,1342632146,473918266,1369683689,31311838,35345721,2030997464,33495386,26350246,1384520795,1384052574,1885749294,506874904,449577538
39224405,418603635,562594034,1890006705,548551216,1376817015,433681968,490602931,1876737652,1861812678,1387317036,1321930183,29807512,1403581506,1396326896,1313052896,507116341,2063123894,1824177782,1842734724,507806246,1459410108,1375742503,477992686,33761052,2019283887,1940796997,1384277518,1331059952,1337164978,530972225,1372927216,1438332279,502228029,493042467,1311883345,1364342639,406730277,1857040687,496617821,28677638,1882715846,26796632,487590854,442869299,1493001809,1859746559,1368210003,407679631,26678494,1377482735,546855548,1396158743,1457581783,504264954,2092190564,26082936,2665983,407889321,26236285,501248422,40915087,1415724662,1399048265,1428175492
561071707,414980898,1377690398,1429641232,409941124,1484582017,34383001,862085819,1405421510,1388246418,1457672464,497745495,1444896205,493330071,414979976,1350595579,544621009,1404790352,551667085,516205849,1442179976,1402826663,494642767,1334802684,436046635,440101375,2086301186,1807845546,1882849417,1407713543,567401388,1463065579,26602480,21410126,1356073343,1367133178,1887182749,1849872227,1860065443,1473757873,1356428868,2070062852,1944181514,1302931441,500412390,1350540190,2094202812,1414925329,1940794642,1867224995,19900544,26974090,1915569985,1322292816,1909726762,429459236,22703935,2099647532,1883875655,1311231340,1826254441,1424651298,2063541697,1452804206,495218257
444267033,31421001,2053532075,488267276,451981203,40915150,28852641,514052424,495220242,1401909062,1368456784,1993330606,475073050,1389231010,30496870,1325799285,1323302296,1377870671,472137711,1332423591,1377467300,1398393971,1461127727,1399042388,1365726691,1927491762,452986197,531070647,1331046381,2059536596,1818476342,1331713486,508726975,1387581041,1832777811,1352544244,1403015352,1426290107,410821019,495220607,1398840764,1304813552,1309479793,427595469,407002478,2048166101,1470883775,1333346382,32737775,1405018738,1365394283,1968821390,2059144850,35345075,28299637,469699878,1721622,532776494,410802205,29122460,1482673690,29242705,1406386792,478731075,1346042672
2038980807,526472670,1304848493,32432230,480426341,1394313316,428350864,2026639404,1902442079,1438721305,1977372056,402073367,1392278452,1375840616,2001398797,1331033986,565478506,511925620,1341771910,1864903571,544798418,1337645545,1453320520,562597422,26563515,459925117,1495248476,1865640445,1885410925,1426330036,557581552,1325358298,4890981,1310813447,28085660,28972164,573582049,1879809494,1496519062,545591426,1334296031,557335993,1348205191,1446761370,502691458,1302288107,1952833598,411928025,1440854697,1298837980,1871695398,26974087,1482698445,400162734,400876308,1425017593,1788973,1407909857,3929023,19057169,1403015027,1380616500,2026884944,1298588435,862099858
446874697,420125895,1311131024,1347402555,455881755,2067083483,559350836,1440695353,487590741,27823660,1385252920,1312598810,1355150481,1329734321,560929805,1317219012,1340772308,573948213,862100821,1441392786,1374308946,535241946,1354992056,473742017,428642437,1488704051,1999450874,1384277522,25791420,570559137,410801768,1385080374,1887493666,1459666060,1823196036,26487647,1496514435,1834198476,1835719222,571338457,504265342,1327588441,19089818,1991117,544247523,496640968,1494661563,1395706664,1353951843,524231212,1348204261,573753304,1811161473,407007408,417250133,426290349,22821070,1466544213,465261224,405597732,1483637115,489037294,2100084997,1300603719,1426883035
1300283027,402070063,1318880263,1351965060,419250857,1401832284,1330081846,1321930172,495468562,1870237518,1352820716,1970187060,507114094,1321059712,2082252430,1315413551,1406565183,561502596,1811403228,27776897,1302192574,17223386,1311449860,32022503,1972678559,41416682,1405064055,1303019135,452608596,1838279726,1474490288,563783232,41654369,503207406,1375865550,1381029883,536623529,1982913848,1469035132,541499444,1331551641,1301844814,2053721862,454431220,427542483,1919267077,1374787714,1358165609,2101805679,27211815,1967570884,1972525434,1811631640,438466063,426850504,424262559,4895122,1374673062,425137075,28139582,1374543645,1304768785,1944172971,1314794977,1315472293
1320082568,30953053,1447474889,33991883,1928532728,1413963078,1419139959,440796571,1401436280,1358749069,2076173807,28534091,512489482,1814121370,502610854,35470059,27244988,1382791018,1886551585,26546418,573999573,1441381852,1363493697,1418679001,1889707631,1404642807,1347191648,1995540615,1846455826,1890004388,1416700589,1483351237,2026208785,1345478607,509106285,2046948890,1316617495,2029961373,1841283467,1405498452,27918969,28803272,22810918,461519933,1336785655,1498587716,507906792,1427510340,29484193,1333446133,1465373838,1380034182,1462580751,401382115,448742203,438466281,406486,1321508335,408522543,16846103,1348448932,1313544097,1357278473,1300603724,517571085
1351000204,407679389,28693130,2051443863,28738349,1420053409,427542574,529814295,546723449,1458490065,1401866592,478736146,28303867,467137892,1479878167,1963231488,1404553049,1396280886,1442185639,1914881955,1370913125,1984757583,1294610280,1309901056,1427775876,425280680,1992169911,1297743592,1466941218,1485775303,484314703,864481387,1455776356,512099252,555550345,28186948,1474265537,1881926936,1944548839,1393973416,1431894263,507260077,1459997740,476323556,31997691,1836115596,1452599466,541689552,30394495,26678493,2077843829,1393717272,1872207849,399954183,414979184,524270707,36025351,1366233361,1999736,26487960,1328176013,3107202,1988321516,1302008682,1300187808
1460911011,36102540,552199647,34516376,1385619325,2105645783,1346049780,1458420030,516612081,1294608839,1958404795,1316774825,1426946384,513360876,36492683,865957316,507010273,508149651,1814895732,1887056161,500967567,508176889,1987823328,1301573313,27040352,1817304658,1388312239,1297743191,511920167,2019224711,1334394607,1915621507,1458321987,467595513,1339450008,1311142037,566443661,550124213,1868838639,1321439931,2050265895,1835313812,1377078601,514543482,1424994433,573900185,1427775080,26517918,1904152899,1900206715,1408627173,1473878860,1446762231,410518233,491757685,26192861,2591955,1418566053,28749982,556066472,1318133697,498320058,1933617055,554159716,491686860
535229276,1318991082,2039782108,33223316,495218272,2090539096,1439306147,1408083571,1353133334,1964439624,2107243217,525239934,26195842,2048155008,28811817,566443116,1832567173,507936409,2004426319,1396943198,1303028054,1984758434,1336866330,550959191,31674471,1832913356,1918797482,1301572938,1323322699,1405059101,1352102456,2024673219,1494808938,1988543950,1489176160,1809381477,33340696,515453303,1474789682,1330537378,543673942,1494131156,1327587408,28535117,523001618,1298843184,1366702311,1372350109,452814432,1409275918,2057505766,2083878936,2019203394,401382110,442315418,28464473,455869,413961228,399340214,424474236,2060094206,26064584,2030763212,1379100762,1350375409
1427329855,408307096,529317213,1316045592,463164048,567913399,1497729606,1424639298,1374358942,422977864,1993580551,424060203,466126578,1442859327,1453270091,1414227043,574190606,26461119,2015394389,1299081148,1343839349,1347050891,1939582421,502228672,1385290135,408532861,1391843340,506586325,488601178,1459160673,544820622,571883670,1392476621,1399124518,27569896,1381588044,1449686323,1481304439,1443027793,1384127626,1305685884,501632798,27193886,416531594,1416321652,1461073054,545755652,1492074418,1814301446,26678491,2002473133,1415499501,1433434740,36664600,35403349,524587498,480286095,1474266287,30398469,17967014,1424795199,569297922,1851208637,526412093,506224697
